1	18 
2	9 
3	7 
4	23 
5	4 
6	27 
7	91 
8	18 
9	6 
10	51 
11	22 
12	8 
13	14 
14	66 
15	4 
16	11 
17	22 
18	8 
19	90 
20	15 
21	93 
22	69 
23	2 
24	92 
25	47 
26	53 
27	19 
28	32 
29	39 
30	53 
31	10 
32	82 
33	20 
34	6 
35	2 
36	28 
37	21 
38	55 
39	79 
40	53 
41	24 
42	48 
43	73 
44	19 
45	73 
46	6 
47	29 
48	15 
49	7 
50	1 
51	57 
52	98 
53	27 
54	59 
55	15 
56	40 
57	4 
58	32 
59	67 
60	81 
61	6 
62	17 
63	10 
64	91 
65	55 
66	21 
67	87 
68	20 
69	5 
70	37 
71	90 
72	30 
73	45 
74	96 
75	5 
76	48 
77	83 
78	1 
79	43 
80	25 
81	24 
82	83 
83	26 
84	47 
85	52 
86	58 
87	10 
88	38 
89	68 
90	91 
91	85 
92	41 
93	7 
94	47 
95	77 
96	94 
97	80 
98	47 
99	74 
100	20 
101	73 
102	63 
103	46 
104	28 
105	19 
106	40 
107	37 
108	51 
109	49 
110	89 
111	26 
112	69 
113	47 
114	67 
115	86 
116	12 
117	35 
118	76 
119	63 
120	68 
121	7 
122	33 
123	11 
124	73 
125	79 
126	85 
127	56 
128	84 
129	70 
130	96 
131	26 
132	12 
133	25 
134	42 
135	57 
136	4 
137	44 
138	45 
139	94 
140	46 
141	19 
142	84 
143	65 
144	55 
145	81 
146	24 
147	13 
148	97 
149	42 
150	18 
151	93 
152	45 
153	39 
154	88 
155	79 
156	58 
157	4 
158	61 
159	94 
160	73 
161	79 
162	10 
163	39 
164	94 
165	83 
166	58 
167	76 
168	6 
169	30 
170	19 
171	44 
172	76 
173	8 
174	84 
175	25 
176	55 
177	17 
178	80 
179	87 
180	21 
181	65 
182	16 
183	95 
184	79 
185	5 
186	29 
187	45 
188	73 
189	95 
190	2 
191	33 
192	72 
193	96 
194	87 
195	7 
196	37 
197	37 
198	62 
199	48 
200	42 
201	68 
202	82 
203	13 
204	35 
205	60 
206	25 
207	77 
208	58 
209	46 
210	38 
211	89 
212	62 
213	69 
214	9 
215	39 
216	11 
217	97 
218	38 
219	37 
220	84 
221	61 
222	28 
223	98 
224	50 
225	28 
226	3 
227	50 
228	97 
229	36 
230	16 
231	92 
232	72 
233	63 
234	45 
235	45 
236	78 
237	78 
238	18 
239	92 
240	49 
241	27 
242	88 
243	66 
244	95 
245	69 
246	58 
247	72 
248	65 
249	88 
250	70 
251	7 
252	72 
253	76 
254	53 
255	50 
256	11 
257	25 
258	40 
259	90 
260	24 
261	55 
262	34 
263	51 
264	9 
265	35 
266	98 
267	45 
268	45 
269	71 
270	69 
271	44 
272	48 
273	95 
274	24 
275	32 
276	48 
277	86 
278	32 
279	73 
280	86 
281	64 
282	42 
283	81 
284	83 
285	61 
286	13 
287	93 
288	18 
289	82 
290	48 
291	37 
292	74 
293	89 
294	85 
295	36 
296	71 
297	50 
298	83 
299	73 
300	9 
301	81 
302	87 
303	93 
304	65 
305	38 
306	68 
307	1 
308	18 
309	91 
310	64 
311	14 
312	22 
313	92 
314	25 
315	41 
316	33 
317	41 
318	97 
319	89 
320	91 
321	78 
322	33 
323	70 
324	32 
325	61 
326	79 
327	1 
328	94 
329	60 
330	60 
331	89 
332	74 
333	36 
334	71 
335	43 
336	44 
337	32 
338	50 
339	30 
340	59 
341	31 
342	97 
343	66 
344	3 
345	41 
346	13 
347	87 
348	31 
349	51 
350	55 
351	59 
352	60 
353	16 
354	56 
355	65 
356	75 
357	98 
358	74 
359	83 
360	40 
361	56 
362	61 
363	72 
364	43 
365	49 
366	92 
367	97 
368	87 
369	70 
370	40 
371	63 
372	26 
373	96 
374	89 
375	52 
376	55 
377	27 
378	72 
379	50 
380	69 
381	66 
382	67 
383	72 
384	48 
385	38 
386	52 
387	44 
388	30 
389	80 
390	11 
391	58 
392	47 
393	35 
394	46 
395	57 
396	22 
397	78 
398	14 
399	87 
400	77 
401	76 
402	80 
403	31 
404	42 
405	29 
406	89 
407	54 
408	40 
409	43 
410	59 
411	48 
412	75 
413	42 
414	65 
415	40 
416	44 
417	22 
418	62 
419	57 
420	44 
421	26 
422	46 
423	2 
424	75 
425	91 
426	51 
427	67 
428	47 
429	97 
430	27 
431	37 
432	49 
433	14 
434	69 
435	39 
436	54 
437	34 
438	60 
439	74 
440	46 
441	74 
442	24 
443	63 
444	66 
445	12 
446	69 
447	54 
448	70 
449	37 
450	33 
451	8 
452	5 
453	44 
454	55 
455	83 
456	62 
457	57 
458	45 
459	75 
460	77 
461	34 
462	60 
463	85 
464	70 
465	97 
466	89 
467	92 
468	15 
469	92 
470	27 
471	59 
472	89 
473	51 
474	93 
475	96 
476	67 
477	79 
478	31 
479	48 
480	61 
481	68 
482	59 
483	68 
484	56 
485	88 
486	59 
487	93 
488	16 
489	12 
490	95 
491	10 
492	39 
493	57 
494	31 
495	96 
496	98 
497	85 
498	83 
499	54 
500	61 
501	45 
502	88 
503	74 
504	54 
505	88 
506	80 
507	64 
508	78 
509	35 
510	43 
511	30 
512	61 
513	16 
514	54 
515	64 
516	19 
517	73 
518	74 
519	68 
520	30 
521	69 
522	15 
523	64 
524	84 
525	82 
526	3 
527	75 
528	72 
529	71 
530	43 
531	75 
532	17 
533	77 
534	94 
535	86 
536	71 
537	61 
538	60 
539	48 
540	52 
541	61 
542	40 
543	44 
544	49 
545	2 
546	58 
547	5 
548	5 
549	58 
550	14 
551	84 
552	56 
553	41 
554	51 
555	52 
556	72 
557	59 
558	20 
559	38 
560	79 
561	51 
562	35 
563	63 
564	14 
565	41 
566	72 
567	80 
568	41 
569	1 
570	42 
571	97 
572	96 
573	65 
574	90 
575	88 
576	46 
577	76 
578	67 
579	17 
580	34 
581	47 
582	37 
583	76 
584	31 
585	12 
586	58 
587	77 
588	47 
589	36 
590	34 
591	56 
592	53 
593	94 
594	78 
595	66 
596	39 
597	33 
598	36 
599	33 
600	26 
601	31 
602	59 
603	97 
604	58 
605	93 
606	10 
607	65 
608	11 
609	70 
610	62 
611	33 
612	81 
613	28 
614	86 
615	81 
616	29 
617	78 
618	54 
619	56 
620	53 
621	46 
622	75 
623	75 
624	64 
625	70 
626	92 
627	67 
628	71 
629	64 
630	94 
631	66 
632	9 
633	51 
634	29 
635	85 
636	54 
637	47 
638	89 
639	67 
640	59 
641	75 
642	71 
643	79 
644	76 
645	74 
646	52 
647	77 
648	55 
649	94 
650	96 
651	46 
652	21 
653	72 
654	90 
655	45 
656	45 
657	73 
658	54 
659	46 
660	34 
661	52 
662	55 
663	23 
664	90 
665	81 
666	80 
667	95 
668	12 
669	87 
670	80 
671	56 
672	90 
673	85 
674	43 
675	56 
676	78 
677	94 
678	42 
679	98 
680	23 
681	95 
682	62 
683	86 
684	70 
685	39 
686	77 
687	82 
688	91 
689	50 
690	47 
691	42 
692	64 
693	88 
694	98 
695	71 
696	35 
697	36 
698	82 
699	65 
700	91 
701	69 
702	98 
703	35 
704	49 
705	83 
706	75 
707	37 
708	40 
709	70 
710	93 
711	38 
712	84 
713	3 
714	88 
715	81 
716	46 
717	63 
718	86 
719	31 
720	17 
721	40 
722	40 
723	56 
724	76 
725	35 
726	21 
727	64 
728	47 
729	54 
730	52 
731	77 
732	96 
733	68 
734	89 
735	50 
736	90 
737	41 
738	72 
739	78 
740	36 
741	66 
742	8 
743	8 
744	86 
745	90 
746	51 
747	32 
748	60 
749	98 
750	58 
751	69 
752	42 
753	84 
754	81 
755	80 
756	66 
757	59 
758	32 
759	52 
760	42 
761	83 
762	85 
763	54 
764	33 
765	98 
766	60 
767	84 
768	82 
769	92 
770	95 
771	57 
772	70 
773	50 
774	67 
775	75 
776	80 
777	68 
778	33 
779	66 
780	95 
781	57 
782	67 
783	82 
784	85 
785	92 
786	67 
787	52 
788	64 
789	67 
790	80 
791	62 
792	50 
793	43 
794	43 
795	43 
796	78 
797	53 
798	32 
799	86 
800	53 
801	36 
802	84 
803	91 
804	23 
805	81 
806	36 
807	62 
808	96 
809	57 
810	86 
811	22 
812	52 
813	49 
814	90 
815	68 
816	29 
817	93 
818	74 
819	86 
820	98 
821	31 
822	90 
823	49 
824	97 
825	36 
826	86 
827	49 
828	33 
829	50 
830	94 
831	73 
832	78 
833	13 
834	91 
835	93 
836	41 
837	35 
838	71 
839	97 
840	6 
841	75 
842	60 
843	97 
844	38 
845	65 
846	84 
847	58 
848	88 
849	60 
850	88 
851	41 
852	41 
853	62 
854	62 
855	80 
856	31 
857	32 
858	85 
859	23 
860	83 
861	71 
862	49 
863	60 
864	93 
865	92 
866	79 
867	50 
868	44 
869	3 
870	15 
871	37 
872	53 
873	73 
874	82 
875	63 
876	76 
877	76 
878	20 
879	28 
880	84 
881	66 
882	54 
883	61 
884	16 
885	82 
886	77 
887	82 
888	38 
889	71 
890	97 
891	37 
892	91 
893	63 
894	31 
895	32 
896	65 
897	95 
898	95 
899	44 
900	62 
901	81 
902	39 
903	46 
904	39 
905	85 
906	34 
907	95 
908	87 
909	38 
910	88 
911	56 
912	61 
913	34 
914	53 
915	98 
916	34 
917	81 
918	94 
919	49 
920	1 
921	23 
922	43 
923	74 
924	41 
925	36 
926	51 
927	63 
928	91 
929	79 
930	32 
931	33 
932	20 
933	85 
934	70 
935	96 
936	66 
937	63 
938	87 
939	17 
940	65 
941	53 
942	96 
943	63 
944	57 
945	35 
946	64 
947	49 
948	98 
949	53 
950	87 
951	89 
952	78 
953	79 
954	51 
955	38 
956	87 
957	4 
958	77 
959	42 
960	35 
961	74 
962	90 
963	56 
964	71 
965	48 
966	93 
967	39 
968	68 
969	43 
970	31 
971	68 
972	2 
973	57 
974	55 
975	76 
976	48 
977	62 
978	52 
979	55 
980	69 
981	13 
982	39 
983	36 
984	92 
985	34 
986	34 
987	97 
988	57 
989	44 
990	83 
991	82 
992	9 
993	40 
994	34 
995	21 
996	77 
997	38 
998	64 
999	59 
1000	3 
