1	2 
2	21 
3	5 
4	8 
5	6 
6	1 
7	3 
8	7 
9	2 
10	12 
11	8 
12	5 
13	11 
14	2 
15	4 
16	15 
17	11 
18	19 
19	7 
20	19 
21	4 
22	11 
23	6 
24	18 
25	2 
26	5 
27	14 
28	19 
29	14 
30	15 
31	13 
32	3 
33	12 
34	21 
35	7 
36	6 
37	18 
38	6 
39	17 
40	5 
41	11 
42	18 
43	6 
44	5 
45	10 
46	5 
47	17 
48	20 
49	9 
50	11 
51	14 
52	18 
53	18 
54	18 
55	14 
56	18 
57	5 
58	9 
59	21 
60	12 
61	21 
62	18 
63	19 
64	17 
65	13 
66	12 
67	14 
68	16 
69	5 
70	7 
71	18 
72	6 
73	15 
74	18 
75	6 
76	3 
77	1 
78	18 
79	19 
80	18 
81	19 
82	18 
83	4 
84	7 
85	15 
86	1 
87	9 
88	9 
89	20 
90	16 
91	17 
92	20 
93	7 
94	3 
95	6 
96	19 
97	13 
98	21 
99	10 
100	11 
101	12 
102	19 
103	21 
104	12 
105	17 
106	10 
107	21 
108	9 
109	3 
110	1 
111	7 
112	17 
113	12 
114	3 
115	18 
116	15 
117	15 
118	4 
119	8 
120	10 
121	9 
122	20 
123	19 
124	8 
125	17 
126	10 
127	2 
128	20 
129	19 
130	11 
131	8 
132	5 
133	9 
134	17 
135	8 
136	18 
137	5 
138	9 
139	15 
140	15 
141	20 
142	13 
143	2 
144	17 
145	21 
146	7 
147	19 
148	17 
149	16 
150	4 
151	20 
152	21 
153	21 
154	18 
155	16 
156	13 
157	5 
158	18 
159	19 
160	6 
161	7 
162	10 
163	11 
164	6 
165	3 
166	18 
167	13 
168	2 
169	18 
170	14 
171	18 
172	20 
173	9 
174	3 
175	17 
176	2 
177	19 
178	14 
179	5 
180	9 
181	11 
182	5 
183	20 
184	12 
185	10 
186	13 
187	8 
188	7 
189	13 
190	12 
191	6 
192	4 
193	20 
194	1 
195	13 
196	10 
197	13 
198	4 
199	8 
200	14 
201	19 
202	3 
203	12 
204	4 
205	20 
206	1 
207	10 
208	16 
209	20 
210	20 
211	19 
212	12 
213	3 
214	17 
215	3 
216	5 
217	21 
218	10 
219	19 
220	3 
221	2 
222	10 
223	3 
224	1 
225	14 
226	5 
227	20 
228	19 
229	19 
230	19 
231	17 
232	15 
233	7 
234	2 
235	15 
236	2 
237	18 
238	7 
239	21 
240	1 
241	9 
242	3 
243	9 
244	10 
245	15 
246	18 
247	12 
248	12 
249	19 
250	20 
251	19 
252	8 
253	20 
254	13 
255	11 
256	12 
257	15 
258	19 
259	3 
260	19 
261	6 
262	8 
263	4 
264	20 
265	11 
266	5 
267	19 
268	20 
269	3 
270	1 
271	8 
272	6 
273	7 
274	20 
275	18 
276	20 
277	5 
278	8 
279	17 
280	14 
281	8 
282	21 
283	21 
284	8 
285	3 
286	4 
287	10 
288	12 
289	16 
290	18 
291	4 
292	17 
293	20 
294	21 
295	16 
296	6 
297	14 
298	20 
299	3 
300	20 
301	8 
302	19 
303	13 
304	15 
305	5 
306	6 
307	16 
308	3 
309	9 
310	2 
311	9 
312	10 
313	14 
314	1 
315	5 
316	12 
317	1 
318	16 
319	1 
320	16 
321	2 
322	2 
323	3 
324	1 
325	5 
326	18 
327	9 
328	4 
329	16 
330	3 
331	13 
332	18 
333	21 
334	11 
335	15 
336	20 
337	7 
338	15 
339	17 
340	3 
341	17 
342	1 
343	6 
344	15 
345	13 
346	10 
347	19 
348	3 
349	4 
350	6 
351	9 
352	12 
353	14 
354	6 
355	21 
356	4 
357	18 
358	20 
359	6 
360	12 
361	21 
362	2 
363	16 
364	19 
365	3 
366	14 
367	11 
368	20 
369	21 
370	3 
371	5 
372	19 
373	8 
374	12 
375	16 
376	3 
377	11 
378	15 
379	1 
380	8 
381	20 
382	19 
383	11 
384	9 
385	4 
386	6 
387	16 
388	8 
389	12 
390	8 
391	10 
392	13 
393	2 
394	13 
395	17 
396	6 
397	21 
398	15 
399	13 
400	2 
401	6 
402	9 
403	5 
404	18 
405	10 
406	11 
407	7 
408	18 
409	9 
410	8 
411	15 
412	18 
413	19 
414	8 
415	6 
416	13 
417	11 
418	17 
419	16 
420	12 
421	5 
422	11 
423	13 
424	20 
425	14 
426	9 
427	2 
428	5 
429	9 
430	16 
431	16 
432	20 
433	17 
434	11 
435	10 
436	6 
437	21 
438	9 
439	15 
440	21 
441	20 
442	21 
443	11 
444	5 
445	9 
446	6 
447	12 
448	12 
449	21 
450	1 
451	14 
452	1 
453	12 
454	12 
455	15 
456	2 
457	21 
458	14 
459	16 
460	6 
461	3 
462	10 
463	13 
464	13 
465	8 
466	10 
467	14 
468	2 
469	18 
470	19 
471	19 
472	2 
473	12 
474	16 
475	4 
476	7 
477	2 
478	2 
479	16 
480	5 
481	7 
482	12 
483	5 
484	4 
485	12 
486	2 
487	2 
488	13 
489	12 
490	19 
491	9 
492	1 
493	10 
494	9 
495	13 
496	1 
497	9 
498	18 
499	4 
500	16 
501	20 
502	10 
503	13 
504	10 
505	13 
506	16 
507	19 
508	8 
509	16 
510	3 
511	19 
512	5 
513	15 
514	2 
515	9 
516	8 
517	7 
518	4 
519	7 
520	21 
521	6 
522	5 
523	19 
524	16 
525	12 
526	17 
527	5 
528	2 
529	12 
530	1 
531	8 
532	18 
533	17 
534	14 
535	2 
536	4 
537	15 
538	12 
539	8 
540	4 
541	6 
542	17 
543	8 
544	21 
545	2 
546	8 
547	15 
548	5 
549	16 
550	7 
551	5 
552	11 
553	13 
554	1 
555	5 
556	1 
557	20 
558	14 
559	20 
560	6 
561	15 
562	5 
563	1 
564	2 
565	16 
566	1 
567	1 
568	3 
569	3 
570	12 
571	16 
572	7 
573	4 
574	17 
575	8 
576	12 
577	17 
578	4 
579	2 
580	9 
581	21 
582	13 
583	3 
584	3 
585	15 
586	11 
587	13 
588	8 
589	13 
590	4 
591	18 
592	4 
593	1 
594	10 
595	2 
596	12 
597	10 
598	19 
599	21 
600	19 
601	3 
602	15 
603	16 
604	18 
605	12 
606	4 
607	10 
608	9 
609	3 
610	19 
611	21 
612	18 
613	17 
614	8 
615	10 
616	2 
617	20 
618	21 
619	19 
620	20 
621	20 
622	9 
623	2 
624	18 
625	10 
626	3 
627	8 
628	2 
629	19 
630	16 
631	19 
632	5 
633	9 
634	2 
635	3 
636	19 
637	10 
638	19 
639	8 
640	9 
641	10 
642	20 
643	16 
644	12 
645	10 
646	16 
647	2 
648	18 
649	16 
650	18 
651	12 
652	3 
653	16 
654	10 
655	18 
656	3 
657	5 
658	20 
659	3 
660	12 
661	8 
662	10 
663	12 
664	20 
665	20 
666	8 
667	10 
668	10 
669	5 
670	12 
671	10 
672	3 
673	12 
674	12 
675	5 
676	5 
677	18 
678	5 
679	5 
680	5 
681	18 
682	12 
683	19 
684	19 
685	18 
686	12 
687	20 
688	12 
689	19 
690	20 
691	5 
692	18 
693	5 
694	5 
695	19 
696	19 
697	12 
698	5 
699	18 
700	18 
