1	8
1	9
1	11
1	13
1	15
1	16
1	21
1	22
1	44
1	45
1	46
1	51
1	58
1	68
1	69
1	71
1	72
1	77
1	78
1	79
1	83
1	87
1	88
1	96
1	99
2	1
2	4
2	10
2	14
2	19
2	26
2	32
2	33
2	36
2	38
2	43
2	50
2	55
2	56
2	57
2	60
2	63
2	65
2	67
2	75
2	76
2	82
2	85
2	86
2	93
3	2
3	4
3	5
3	8
3	15
3	16
3	21
3	29
3	30
3	37
3	42
3	44
3	47
3	48
3	50
3	53
3	58
3	59
3	70
3	72
3	74
3	86
3	88
3	95
3	100
4	6
4	7
4	11
4	18
4	20
4	23
4	28
4	34
4	38
4	40
4	41
4	50
4	51
4	54
4	60
4	63
4	68
4	69
4	73
4	77
4	78
4	87
4	89
4	94
4	98
5	7
5	21
5	22
5	23
5	24
5	26
5	29
5	31
5	39
5	40
5	43
5	45
5	46
5	47
5	48
5	56
5	59
5	66
5	70
5	78
5	88
5	89
5	92
5	93
5	95
6	1
6	2
6	3
6	4
6	10
6	12
6	20
6	28
6	31
6	32
6	36
6	41
6	52
6	54
6	57
6	58
6	65
6	66
6	69
6	76
6	78
6	81
6	95
6	96
6	97
7	5
7	9
7	10
7	16
7	17
7	22
7	25
7	26
7	33
7	38
7	41
7	50
7	65
7	66
7	68
7	78
7	80
7	82
7	86
7	87
7	88
7	92
7	94
7	98
7	100
8	6
8	12
8	14
8	15
8	17
8	30
8	40
8	42
8	48
8	52
8	55
8	57
8	59
8	61
8	70
8	71
8	81
8	82
8	84
8	91
8	93
8	95
8	98
8	99
8	100
9	1
9	2
9	3
9	4
9	5
9	7
9	13
9	17
9	19
9	21
9	22
9	25
9	36
9	45
9	46
9	62
9	63
9	68
9	76
9	80
9	85
9	86
9	89
9	90
9	93
10	2
10	12
10	20
10	21
10	24
10	25
10	30
10	31
10	33
10	41
10	52
10	53
10	59
10	60
10	61
10	64
10	68
10	71
10	74
10	75
10	79
10	82
10	85
10	87
10	88
11	1
11	2
11	3
11	9
11	19
11	23
11	26
11	28
11	36
11	39
11	43
11	47
11	50
11	62
11	65
11	68
11	73
11	75
11	82
11	83
11	84
11	86
11	87
11	93
11	100
12	5
12	10
12	13
12	14
12	15
12	21
12	23
12	25
12	28
12	30
12	32
12	35
12	51
12	55
12	58
12	63
12	69
12	75
12	80
12	84
12	89
12	91
12	93
12	95
12	97
13	1
13	8
13	12
13	15
13	16
13	21
13	23
13	29
13	42
13	46
13	49
13	56
13	59
13	60
13	62
13	69
13	71
13	74
13	77
13	82
13	83
13	93
13	96
13	97
13	100
14	10
14	13
14	19
14	21
14	23
14	26
14	31
14	36
14	37
14	40
14	43
14	48
14	56
14	58
14	64
14	66
14	68
14	70
14	74
14	76
14	79
14	81
14	82
14	97
14	98
15	1
15	3
15	5
15	8
15	9
15	13
15	20
15	26
15	28
15	29
15	30
15	32
15	42
15	44
15	48
15	57
15	62
15	69
15	71
15	73
15	74
15	81
15	89
15	95
15	99
16	12
16	14
16	17
16	27
16	34
16	38
16	40
16	42
16	43
16	45
16	49
16	50
16	51
16	52
16	54
16	67
16	69
16	70
16	72
16	76
16	81
16	85
16	88
16	96
16	100
17	6
17	8
17	19
17	20
17	21
17	22
17	24
17	29
17	34
17	44
17	45
17	47
17	54
17	56
17	60
17	62
17	65
17	66
17	69
17	70
17	78
17	80
17	85
17	94
17	96
18	2
18	3
18	10
18	14
18	21
18	22
18	26
18	32
18	34
18	42
18	51
18	59
18	64
18	65
18	66
18	70
18	73
18	74
18	77
18	78
18	82
18	85
18	89
18	95
18	99
19	6
19	9
19	10
19	13
19	15
19	27
19	40
19	42
19	48
19	49
19	61
19	65
19	66
19	68
19	69
19	72
19	76
19	77
19	79
19	81
19	84
19	86
19	90
19	93
19	100
20	7
