1	25
1	143
1	221
1	322
1	400
1	427
1	477
1	478
1	486
1	528
1	535
1	595
1	616
1	623
1	628
2	153
2	217
2	283
2	311
2	355
2	361
2	369
2	442
2	457
2	544
2	599
2	606
2	611
2	677
2	690
3	40
3	216
3	305
3	315
3	403
3	428
3	548
3	551
3	632
3	675
3	676
3	678
3	679
3	680
3	691
3	693
3	694
3	698
4	119
4	124
4	131
4	199
4	262
4	278
4	388
4	410
4	465
4	539
4	546
4	575
4	627
4	639
4	661
4	666
5	23
5	75
5	164
5	261
5	306
5	343
5	350
5	386
5	415
5	420
5	436
5	460
5	529
5	541
5	546
5	653
6	194
6	259
6	270
6	401
6	452
6	492
6	496
6	530
6	542
6	554
6	556
6	567
6	593
6	623
6	681
6	700
7	32
7	109
7	174
7	202
7	340
7	370
7	376
7	568
7	569
7	584
7	601
7	626
7	635
7	652
7	659
7	672
8	19
8	35
8	84
8	111
8	146
8	238
8	337
8	476
8	481
8	517
8	519
8	550
8	572
8	604
8	629
9	94
9	221
9	427
9	466
9	477
9	487
9	514
9	528
9	535
9	545
9	564
9	579
9	595
9	616
9	634
9	647
10	101
10	256
10	389
10	454
10	482
10	538
10	576
10	596
10	605
10	644
10	651
10	660
10	663
10	670
10	673
10	674
10	682
10	686
10	688
10	697
11	199
11	262
11	278
11	301
11	380
11	390
11	516
11	531
11	543
11	546
11	575
11	588
11	627
11	661
11	666
12	3
12	26
12	266
12	512
12	522
12	527
12	555
12	562
12	632
12	657
12	675
12	678
12	679
12	680
12	691
12	693
12	694
12	698
13	22
13	100
13	130
13	173
13	334
13	367
13	406
13	419
13	422
13	443
13	552
13	586
13	639
13	641
13	671
14	1
14	176
14	221
14	321
14	448
14	468
14	500
14	514
14	528
14	535
14	545
14	564
14	579
14	595
14	634
14	647
15	198
15	286
15	291
15	423
15	434
15	484
15	536
15	540
15	561
15	570
15	573
15	578
15	590
15	592
15	606
16	167
16	200
16	257
16	304
16	378
16	398
16	455
16	513
16	546
16	547
16	561
16	562
16	602
16	623
16	651
17	227
17	239
17	280
17	334
17	367
17	383
17	402
17	406
17	434
17	503
17	552
17	586
17	611
17	618
17	698
18	20
18	219
18	228
18	364
18	382
18	471
18	507
18	523
18	610
18	629
18	636
18	683
18	684
18	689
18	695
18	696
19	35
19	161
19	188
19	238
19	273
19	476
19	481
19	517
19	519
19	550
19	572
19	599
19	684
19	685
19	687
20	18
20	211
20	347
20	364
20	382
20	523
20	600
20	629
20	631
20	636
20	638
20	683
20	684
20	689
20	695
20	696
21	15
21	198
21	263
21	286
21	328
21	356
21	475
21	484
21	536
21	540
21	573
21	578
21	590
21	592
21	606
22	17
22	41
22	100
22	127
22	130
22	181
22	255
22	406
22	411
22	413
22	417
22	552
22	586
22	612
22	654
22	674
23	5
23	38
23	160
23	261
23	296
23	343
23	350
23	379
23	386
23	436
23	446
23	521
23	527
23	655
23	672
24	56
24	78
24	166
24	169
24	237
24	357
24	412
24	532
24	648
24	650
24	655
24	677
24	681
24	685
24	692
24	699
24	700
25	321
25	322
25	362
25	456
25	468
25	486
25	545
25	564
25	579
25	595
25	616
25	623
25	628
25	634
25	647
26	132
26	157
26	179
26	226
26	444
26	483
26	548
26	551
26	555
26	562
26	657
26	669
26	675
26	676
26	679
26	680
26	691
26	693
26	694
26	698
27	51
27	67
27	170
27	225
27	313
27	353
27	366
27	425
27	451
27	458
27	512
27	534
27	558
27	656
27	685
27	687
28	201
28	219
28	302
28	372
28	413
28	471
28	598
28	600
28	619
28	629
28	631
28	636
28	683
28	684
28	689
28	696
29	178
29	225
29	297
29	313
29	353
29	366
29	425
29	451
29	467
29	526
29	534
29	558
29	615
29	658
29	666
30	140
30	257
30	291
30	326
30	335
30	344
30	439
30	455
30	513
30	547
30	550
30	561
30	585
30	607
30	622
30	680
31	167
31	189
31	195
31	399
31	423
31	464
31	488
31	495
31	505
31	553
31	558
31	589
31	619
31	674
31	690
32	7
32	94
32	165
32	174
32	299
32	348
32	370
32	601
32	609
32	626
32	635
32	652
32	656
32	659
32	672
33	360
33	453
33	482
33	489
33	525
33	596
33	605
33	644
33	651
33	660
33	663
33	670
33	673
33	674
33	682
33	686
33	688
33	697
34	286
34	346
34	355
34	369
34	437
34	442
34	447
34	457
34	566
34	581
34	599
34	611
34	618
34	624
34	667
35	70
35	161
35	188
35	238
35	254
35	273
35	337
35	347
35	407
35	476
35	481
35	517
35	550
35	572
35	573
35	676
36	43
36	51
36	95
36	196
36	296
36	337
36	396
36	401
36	521
36	541
36	560
36	608
36	609
36	610
36	617
37	80
37	246
37	275
37	290
37	404
37	604
37	624
37	648
37	650
37	655
37	677
37	681
37	685
37	692
37	699
37	700
38	23
38	36
38	71
38	128
38	164
38	186
